"SIZE"	"ES"	"NES"	"NOM P-VAL"	"FDR Q-VAL"	"FWER P-VAL"	"RANK AT MAX"	"LEADING EDGE"	"TERM"	"SOURCE"	"GOID"
72	-0.31198883	-1.0346075	0.3611111	0.50292265	1	4439	"tags=35%, list=29%, signal=49%"	"REGULATION OF CELLULAR RESPONSE TO HEAT"	"GOBP"	"GO:1900034"
28	-0.31192324	-0.8603972	0.6733524	0.80664104	1	4722	"tags=32%, list=31%, signal=47%"	"STEROID HORMONES"	"REACTOME DATABASE ID RELEASE 60"	"209943"
31	-0.3118688	-0.88234717	0.67391306	0.77042514	1	3398	"tags=35%, list=22%, signal=46%"	"MEMBRANE PROTEIN PROTEOLYSIS"	"GOBP"	"GO:0033619"
155	-0.31173682	-1.178237	0.114754096	0.31270528	1	3357	"tags=32%, list=22%, signal=40%"	"CELLULAR SENESCENCE"	"REACTOME DATABASE ID RELEASE 60"	"2559583"
88	-0.31172916	-1.0654384	0.27184466	0.4591722	1	3737	"tags=31%, list=25%, signal=40%"	"MODIFICATION OF MORPHOLOGY OR PHYSIOLOGY OF OTHER ORGANISM"	"GOBP"	"GO:0035821"
87	-0.31142753	-1.0765699	0.2717949	0.44329154	1	4807	"tags=47%, list=32%, signal=69%"	"SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE"	"GOBP"	"GO:0042770"
78	-0.3113956	-1.0444689	0.3041237	0.48947704	1	2560	"tags=23%, list=17%, signal=28%"	"TRANSITION METAL ION HOMEOSTASIS"	"GOBP"	"GO:0055076"
177	-0.3112715	-1.1997656	0.064935066	0.28781217	1	3014	"tags=27%, list=20%, signal=33%"	"REGULATION OF MITOCHONDRION ORGANIZATION"	"GOBP"	"GO:0010821"
57	-0.3110992	-1.0141702	0.42857143	0.5375197	1	1365	"tags=18%, list=9%, signal=19%"	"EXTRINSIC APOPTOTIC SIGNALING PATHWAY"	"GOBP"	"GO:0097191"
42	-0.31059405	-0.94325835	0.5610561	0.66035527	1	1385	"tags=14%, list=9%, signal=16%"	"CELLULAR RESPONSE TO IONIZING RADIATION"	"GOBP"	"GO:0071479"
53	-0.31058073	-1.0151572	0.38059703	0.5360772	1	2570	"tags=30%, list=17%, signal=36%"	"REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION"	"GOBP"	"GO:0032680"
17	-0.31046608	-0.7619393	0.80145276	0.9219976	1	1870	"tags=24%, list=12%, signal=27%"	"BIOCARTA_ARF_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_ARF_PATHWAY"
188	-0.31034175	-1.2131833	0.02970297	0.2736609	1	3337	"tags=31%, list=22%, signal=39%"	"TCF DEPENDENT SIGNALING IN RESPONSE TO WNT"	"REACTOME DATABASE ID RELEASE 60"	"201681"
35	-0.3100418	-0.8879649	0.66049385	0.7614201	1	3770	"tags=34%, list=25%, signal=45%"	"PID_GMCSF_PATHWAY"	"MSIGDB_C2"	"PID_GMCSF_PATHWAY"
196	-0.31001997	-1.1920774	0.05154639	0.29636508	1	2227	"tags=22%, list=15%, signal=25%"	"RESPONSE TO BACTERIUM"	"GOBP"	"GO:0009617"
16	-0.3097359	-0.7498148	0.82758623	0.92968553	1	3176	"tags=31%, list=21%, signal=39%"	"BIOCARTA_EIF_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_EIF_PATHWAY"
87	-0.30972308	-1.0974023	0.21052632	0.4140955	1	3858	"tags=24%, list=25%, signal=32%"	"VACUOLE ORGANIZATION"	"GOBP"	"GO:0007033"
41	-0.30962938	-0.9385517	0.56785715	0.66977453	1	3875	"tags=37%, list=25%, signal=49%"	"NEUTROPHIL CHEMOTAXIS"	"GOBP"	"GO:0030593"
16	-0.30935377	-0.74945575	0.8004866	0.92959267	1	3174	"tags=31%, list=21%, signal=39%"	"MEMBRANE PROTEIN INTRACELLULAR DOMAIN PROTEOLYSIS"	"GOBP"	"GO:0031293"
25	-0.30888957	-0.8221301	0.7331461	0.8595242	1	3210	"tags=32%, list=21%, signal=40%"	"BICELLULAR TIGHT JUNCTION ASSEMBLY"	"GOBP"	"GO:0070830"
74	-0.30861947	-1.0346787	0.36574075	0.5030936	1	2721	"tags=34%, list=18%, signal=41%"	"RIBONUCLEOTIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0009260"
69	-0.30845803	-1.0406183	0.35526314	0.49540812	1	2974	"tags=23%, list=20%, signal=29%"	"TRANS-GOLGI NETWORK VESICLE BUDDING"	"REACTOME"	"R-HSA-199992.2"
69	-0.30845803	-1.0247703	0.38207546	0.5204019	1	2974	"tags=23%, list=20%, signal=29%"	"CLATHRIN DERIVED VESICLE BUDDING"	"REACTOME"	"R-HSA-421837.1"
15	-0.3083338	-0.73821306	0.8065327	0.93957496	1	3848	"tags=40%, list=25%, signal=53%"	"PID_ARF6_DOWNSTREAM_PATHWAY"	"MSIGDB_C2"	"PID_ARF6_DOWNSTREAM_PATHWAY"
15	-0.30833375	-0.7196194	0.84514433	0.95358944	1	3848	"tags=40%, list=25%, signal=53%"	"ARF6 DOWNSTREAM PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ARF6 DOWNSTREAM PATHWAY"
21	-0.3083286	-0.7962932	0.7681564	0.8932549	1	3240	"tags=29%, list=21%, signal=36%"	"CD28 DEPENDENT PI3K AKT SIGNALING"	"REACTOME DATABASE ID RELEASE 60"	"389357"
38	-0.30780616	-0.91007924	0.64285713	0.72175086	1	2428	"tags=32%, list=16%, signal=37%"	"CYTOSKELETON-DEPENDENT CYTOKINESIS"	"GOBP"	"GO:0061640"
83	-0.30779508	-1.0673981	0.26984128	0.4562748	1	4956	"tags=42%, list=33%, signal=62%"	"RESPONSE TO IONIZING RADIATION"	"GOBP"	"GO:0010212"
26	-0.3077753	-0.81532764	0.77014923	0.8674701	1	927	"tags=15%, list=6%, signal=16%"	"RECYCLING PATHWAY OF L1"	"REACTOME DATABASE ID RELEASE 60"	"437239"
37	-0.30776945	-0.89755195	0.6229508	0.7426883	1	2593	"tags=22%, list=17%, signal=26%"	"PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY"	"MSIGDB_C2"	"PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY"
21	-0.30748576	-0.7959785	0.7566845	0.8918353	1	513	"tags=10%, list=3%, signal=10%"	"NEGATIVE REGULATION OF MRNA METABOLIC PROCESS"	"GOBP"	"GO:1903312"
74	-0.3071091	-1.017956	0.41708544	0.531586	1	4420	"tags=26%, list=29%, signal=36%"	"ERAD PATHWAY"	"GOBP"	"GO:0036503"
76	-0.30656797	-1.0444673	0.30985916	0.4891628	1	2721	"tags=33%, list=18%, signal=40%"	"RIBOSE PHOSPHATE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0046390"
20	-0.3053698	-0.7590895	0.83923703	0.92417663	1	5841	"tags=40%, list=38%, signal=65%"	"RESPONSE TO ZINC ION"	"GOBP"	"GO:0010043"
98	-0.3051174	-1.0775838	0.27272728	0.44225898	1	4293	"tags=37%, list=28%, signal=51%"	"NUCLEUS ORGANIZATION"	"GOBP"	"GO:0006997"
42	-0.3050723	-0.94723815	0.5390335	0.6539482	1	3875	"tags=36%, list=25%, signal=48%"	"NEUTROPHIL MIGRATION"	"GOBP"	"GO:1990266"
88	-0.304765	-1.0598385	0.30769232	0.46766973	1	3762	"tags=27%, list=25%, signal=36%"	"CELLULAR RESPONSE TO STARVATION"	"GOBP"	"GO:0009267"
24	-0.3046066	-0.8017425	0.78356165	0.8869359	1	2252	"tags=21%, list=15%, signal=24%"	"RAF ACTIVATION"	"REACTOME"	"R-HSA-5673000.1"
17	-0.30392662	-0.74164975	0.8399015	0.93678564	1	1012	"tags=12%, list=7%, signal=13%"	"INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR"	"GOBP"	"GO:0042771"
16	-0.30368006	-0.7290513	0.8630807	0.94621354	1	3141	"tags=38%, list=21%, signal=47%"	"AFLATOXIN ACTIVATION AND DETOXIFICATION"	"REACTOME"	"R-HSA-5423646.2"
179	-0.30282393	-1.1778721	0.08421053	0.31301552	1	3482	"tags=27%, list=23%, signal=35%"	"SEXUAL REPRODUCTION"	"GOBP"	"GO:0019953"
113	-0.30275288	-1.0748352	0.2585034	0.44545376	1	1817	"tags=25%, list=12%, signal=28%"	"REGULATION OF MITOTIC NUCLEAR DIVISION"	"GOBP"	"GO:0007088"
18	-0.302665	-0.76137686	0.8131868	0.92225176	1	513	"tags=11%, list=3%, signal=11%"	"REGULATION OF VOLTAGE-GATED CALCIUM CHANNEL ACTIVITY"	"GOBP"	"GO:1901385"
25	-0.30224603	-0.81578374	0.76285714	0.8676207	1	3996	"tags=28%, list=26%, signal=38%"	"EXCRETION"	"GOBP"	"GO:0007588"
33	-0.3015981	-0.8602363	0.6971609	0.80653405	1	2652	"tags=18%, list=17%, signal=22%"	"MODIFICATION BY SYMBIONT OF HOST MORPHOLOGY OR PHYSIOLOGY"	"GOBP"	"GO:0044003"
41	-0.30140948	-0.9078746	0.5993031	0.72466564	1	2985	"tags=34%, list=20%, signal=42%"	"PEPTIDYL-TYROSINE AUTOPHOSPHORYLATION"	"GOBP"	"GO:0038083"
42	-0.3009487	-0.8976848	0.63468635	0.7428031	1	3127	"tags=36%, list=21%, signal=45%"	"TRANSCRIPTION REGULATION BY BZIP TRANSCRIPTION FACTOR"	"PANTHER PATHWAY"	"P00055"
52	-0.3009469	-0.9379881	0.56273764	0.6706556	1	2786	"tags=21%, list=18%, signal=26%"	"GOLGI ASSOCIATED VESICLE BIOGENESIS"	"REACTOME"	"R-HSA-432722.3"
112	-0.30082935	-1.0926102	0.22	0.42076135	1	1768	"tags=17%, list=12%, signal=19%"	"GLYCEROPHOSPHOLIPID BIOSYNTHESIS"	"REACTOME DATABASE ID RELEASE 60"	"1483206"
72	-0.30022818	-0.9986623	0.3918919	0.56111187	1	2721	"tags=33%, list=18%, signal=40%"	"PURINE RIBONUCLEOTIDE BIOSYNTHETIC PROCESS"	"GOBP"	"GO:0009152"
19	-0.30010656	-0.7538739	0.8296703	0.9272323	1	2857	"tags=37%, list=19%, signal=45%"	"CD209 (DC-SIGN) SIGNALING"	"REACTOME"	"R-HSA-5621575.1"
115	-0.29997015	-1.0834589	0.22543353	0.43368456	1	1817	"tags=24%, list=12%, signal=27%"	"REGULATION OF NUCLEAR DIVISION"	"GOBP"	"GO:0051783"
22	-0.29885226	-0.76414883	0.82848835	0.9220402	1	2486	"tags=23%, list=16%, signal=27%"	"IL9"	"NETPATH"	"IL9"
20	-0.29872698	-0.75253314	0.84313726	0.9283363	1	2384	"tags=20%, list=16%, signal=24%"	"PROTEIN PALMITOYLATION"	"GOBP"	"GO:0018345"
18	-0.29850122	-0.74568653	0.8469657	0.93361884	1	3023	"tags=22%, list=20%, signal=28%"	"HISTONE H3-K4 METHYLATION"	"GOBP"	"GO:0051568"
188	-0.29838136	-1.1469063	0.14457831	0.34855953	1	1387	"tags=16%, list=9%, signal=17%"	"INFLAMMATORY RESPONSE"	"GOBP"	"GO:0006954"
47	-0.29831624	-0.92910874	0.5735294	0.685322	1	3345	"tags=28%, list=22%, signal=35%"	"CASPASE CASCADE IN APOPTOSIS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"CASPASE CASCADE IN APOPTOSIS"
19	-0.29770046	-0.76297873	0.8051948	0.9230719	1	2195	"tags=21%, list=14%, signal=25%"	"B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE"	"GOBP"	"GO:0002312"
35	-0.29760018	-0.8818033	0.7007299	0.7711655	1	3204	"tags=23%, list=21%, signal=29%"	"N-GLYCAN TRIMMING IN THE ER AND CALNEXIN CALRETICULIN CYCLE"	"REACTOME"	"R-HSA-532668.2"
62	-0.2975071	-0.9800408	0.47247708	0.5929049	1	3481	"tags=26%, list=23%, signal=33%"	"PROTEIN METHYLATION"	"GOBP"	"GO:0006479"
62	-0.2975071	-0.9678667	0.5019763	0.61445546	1	3481	"tags=26%, list=23%, signal=33%"	"PROTEIN ALKYLATION"	"GOBP"	"GO:0008213"
30	-0.29737052	-0.8300782	0.74922603	0.84995663	1	3240	"tags=33%, list=21%, signal=42%"	"CD28 CO-STIMULATION"	"REACTOME"	"R-HSA-389356.1"
25	-0.29714864	-0.7793356	0.7752809	0.90675753	1	2779	"tags=28%, list=18%, signal=34%"	"CELLULAR SENESCENCE"	"GOBP"	"GO:0090398"
101	-0.29687855	-1.051826	0.30674848	0.47876352	1	1470	"tags=16%, list=10%, signal=17%"	"FATTY ACID DERIVATIVE METABOLIC PROCESS"	"GOBP"	"GO:1901568"
69	-0.29677498	-0.9839804	0.460177	0.58572876	1	1787	"tags=28%, list=12%, signal=31%"	"E2F TRANSCRIPTION FACTOR NETWORK"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"E2F TRANSCRIPTION FACTOR NETWORK"
69	-0.29677486	-0.97811544	0.5550239	0.5954491	1	1787	"tags=28%, list=12%, signal=31%"	"PID_E2F_PATHWAY"	"MSIGDB_C2"	"PID_E2F_PATHWAY"
32	-0.2963363	-0.8413721	0.78742516	0.8349971	1	4321	"tags=50%, list=28%, signal=70%"	"GLUTATHIONE CONJUGATION"	"REACTOME"	"R-HSA-156590.2"
25	-0.2962481	-0.7923706	0.80588233	0.89700764	1	4530	"tags=36%, list=30%, signal=51%"	"MODULATION OF TRANSCRIPTION IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	"GOBP"	"GO:0052312"
25	-0.2962481	-0.78871125	0.7994186	0.8997108	1	4530	"tags=36%, list=30%, signal=51%"	"MODULATION BY HOST OF SYMBIONT TRANSCRIPTION"	"GOBP"	"GO:0052472"
25	-0.2962481	-0.7863964	0.80759495	0.90176255	1	4530	"tags=36%, list=30%, signal=51%"	"MODULATION BY HOST OF VIRAL TRANSCRIPTION"	"GOBP"	"GO:0043921"
126	-0.29577476	-1.0722677	0.22516556	0.44916153	1	1607	"tags=16%, list=11%, signal=18%"	"RESPONSE TO LIPOPOLYSACCHARIDE"	"GOBP"	"GO:0032496"
60	-0.29438028	-0.9521809	0.5540541	0.64378524	1	2864	"tags=27%, list=19%, signal=33%"	"CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE"	"GOBP"	"GO:0071222"
90	-0.29392445	-1.0442007	0.37566137	0.4893757	1	3326	"tags=32%, list=22%, signal=41%"	"OXIDATIVE STRESS INDUCED SENESCENCE"	"REACTOME DATABASE ID RELEASE 60"	"2559580"
29	-0.29370335	-0.82438457	0.7411765	0.8568987	1	1235	"tags=14%, list=8%, signal=15%"	"AXO-DENDRITIC TRANSPORT"	"GOBP"	"GO:0008088"
24	-0.29369393	-0.7840883	0.7867435	0.9032485	1	3593	"tags=46%, list=24%, signal=60%"	"NEGATIVE REGULATION OF MITOTIC NUCLEAR DIVISION"	"GOBP"	"GO:0045839"
15	-0.293595	-0.7061149	0.88106793	0.96121967	1	3812	"tags=27%, list=25%, signal=36%"	"HISTONE MRNA CATABOLIC PROCESS"	"GOBP"	"GO:0071044"
49	-0.2933949	-0.9269679	0.55598456	0.6894893	1	3345	"tags=27%, list=22%, signal=34%"	"PID_CASPASE_PATHWAY"	"MSIGDB_C2"	"PID_CASPASE_PATHWAY"
60	-0.29315805	-0.9746939	0.48739496	0.6022306	1	4337	"tags=40%, list=29%, signal=56%"	"FORMATION OF THE BETA-CATENIN:TCF TRANSACTIVATING COMPLEX"	"REACTOME DATABASE ID RELEASE 60"	"201722"
66	-0.2930139	-0.9780883	0.50212765	0.595153	1	4223	"tags=29%, list=28%, signal=40%"	"REGULATION OF PH"	"GOBP"	"GO:0006885"
84	-0.29297295	-1.0157613	0.3888889	0.5354555	1	3546	"tags=31%, list=23%, signal=40%"	"OXIDOREDUCTION COENZYME METABOLIC PROCESS"	"GOBP"	"GO:0006733"
23	-0.29190987	-0.7559894	0.8455285	0.9251731	1	1235	"tags=13%, list=8%, signal=14%"	"VESICLE TRANSPORT ALONG MICROTUBULE"	"GOBP"	"GO:0047496"
47	-0.2910436	-0.90621054	0.6262976	0.7275699	1	4865	"tags=40%, list=32%, signal=59%"	"PYRUVATE METABOLIC PROCESS"	"GOBP"	"GO:0006090"
35	-0.29092488	-0.83241147	0.77591974	0.84612215	1	3498	"tags=40%, list=23%, signal=52%"	"ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS"	"REACTOME"	"R-HSA-983695.1"
47	-0.29075575	-0.89168215	0.6549296	0.7540411	1	1204	"tags=19%, list=8%, signal=21%"	"GPVI-MEDIATED ACTIVATION CASCADE"	"REACTOME DATABASE ID RELEASE 60"	"114604"
151	-0.29029915	-1.0842657	0.22772278	0.43275613	1	1661	"tags=17%, list=11%, signal=18%"	"REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY"	"GOBP"	"GO:2000116"
111	-0.2899408	-1.0493956	0.27672955	0.4830238	1	2779	"tags=22%, list=18%, signal=26%"	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"	"MSIGDB_C2"	"HALLMARK_UNFOLDED_PROTEIN_RESPONSE"
66	-0.28985938	-0.96001834	0.51965064	0.62942576	1	3399	"tags=32%, list=22%, signal=41%"	"MITOTIC G1 DNA DAMAGE CHECKPOINT"	"GOBP"	"GO:0031571"
66	-0.28985938	-0.9343133	0.609375	0.6764263	1	3399	"tags=32%, list=22%, signal=41%"	"MITOTIC G1/S TRANSITION CHECKPOINT"	"GOBP"	"GO:0044819"
16	-0.28965527	-0.6973017	0.89113927	0.9643107	1	793	"tags=13%, list=5%, signal=13%"	"POSITIVE REGULATION OF MICROTUBULE POLYMERIZATION"	"GOBP"	"GO:0031116"
67	-0.28950065	-0.9574952	0.5414847	0.6341912	1	3399	"tags=31%, list=22%, signal=40%"	"G1 DNA DAMAGE CHECKPOINT"	"GOBP"	"GO:0044783"
28	-0.28933898	-0.7974276	0.7807808	0.8919571	1	5475	"tags=43%, list=36%, signal=67%"	"HISTONE LYSINE METHYLATION"	"GOBP"	"GO:0034968"
80	-0.2892424	-1.0075266	0.4631579	0.5474363	1	4439	"tags=35%, list=29%, signal=49%"	"CELLULAR RESPONSE TO HEAT STRESS"	"REACTOME"	"R-HSA-3371556.1"
29	-0.28910872	-0.79611236	0.809375	0.89258987	1	1768	"tags=21%, list=12%, signal=23%"	"TRIGLYCERIDE METABOLIC PROCESS"	"GOBP"	"GO:0006641"
93	-0.28889164	-1.0279918	0.37055838	0.51488787	1	2571	"tags=20%, list=17%, signal=24%"	"TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE"	"REACTOME DATABASE ID RELEASE 60"	"168181"
93	-0.28889164	-1.0138303	0.3809524	0.53795433	1	2571	"tags=20%, list=17%, signal=24%"	"MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME"	"REACTOME DATABASE ID RELEASE 60"	"975155"
31	-0.28825065	-0.80677086	0.7867868	0.87944776	1	3544	"tags=32%, list=23%, signal=42%"	"ST_ERK1_ERK2_MAPK_PATHWAY"	"MSIGDB_C2"	"ST_ERK1_ERK2_MAPK_PATHWAY"
82	-0.28737137	-0.99031484	0.45238096	0.5743591	1	3584	"tags=28%, list=24%, signal=36%"	"NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION"	"GOBP"	"GO:2001251"
53	-0.28696653	-0.8931669	0.7027027	0.75120056	1	1204	"tags=15%, list=8%, signal=16%"	"HOMEOSTASIS OF NUMBER OF CELLS"	"GOBP"	"GO:0048872"
20	-0.28655404	-0.7177441	0.8658228	0.95435333	1	1310	"tags=15%, list=9%, signal=16%"	"INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS"	"GOBP"	"GO:0070059"
46	-0.28579435	-0.886784	0.6923077	0.7635847	1	3882	"tags=30%, list=26%, signal=41%"	"PROTEIN K48-LINKED UBIQUITINATION"	"GOBP"	"GO:0070936"
81	-0.28528056	-0.9811107	0.5	0.59087986	1	1474	"tags=16%, list=10%, signal=18%"	"CXCR4-MEDIATED SIGNALING EVENTS"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"CXCR4-MEDIATED SIGNALING EVENTS"
43	-0.28498614	-0.84824735	0.69964665	0.82589126	1	1310	"tags=16%, list=9%, signal=18%"	"CERAMIDE SIGNALING PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"CERAMIDE SIGNALING PATHWAY"
61	-0.28458583	-0.9358958	0.58035713	0.6738907	1	1945	"tags=18%, list=13%, signal=21%"	"PROTEIN COMPLEX LOCALIZATION"	"GOBP"	"GO:0031503"
34	-0.28353885	-0.8203258	0.7767296	0.8623208	1	3065	"tags=24%, list=20%, signal=29%"	"SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"SIGNALING MEDIATED BY P38-ALPHA AND P38-BETA"
80	-0.28347048	-0.9839166	0.5	0.58550256	1	1470	"tags=15%, list=10%, signal=17%"	"FATTY ACID SYNTHESIS"	"REACTOME"	"R-HSA-8978870.1"
30	-0.28305948	-0.7902549	0.8273973	0.8983315	1	1156	"tags=13%, list=8%, signal=14%"	"NEGATIVE REGULATION OF TELOMERE MAINTENANCE"	"GOBP"	"GO:0032205"
36	-0.2823197	-0.81975114	0.79672134	0.86193293	1	2428	"tags=22%, list=16%, signal=26%"	"REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION"	"GOBP"	"GO:0031110"
96	-0.2821937	-0.99614924	0.48466256	0.56459165	1	2571	"tags=20%, list=17%, signal=24%"	"TOLL LIKE RECEPTOR 9 (TLR9) CASCADE"	"REACTOME"	"R-HSA-168138.1"
61	-0.2818813	-0.9091897	0.632	0.72339106	1	2451	"tags=21%, list=16%, signal=25%"	"M-CSF"	"IOB"	"M-CSF"
15	-0.28154033	-0.66067016	0.9046455	0.9815525	1	5633	"tags=47%, list=37%, signal=74%"	"POSITIVE REGULATION OF PROTEIN EXPORT FROM NUCLEUS"	"GOBP"	"GO:0046827"
58	-0.28135148	-0.92124844	0.6150628	0.69903195	1	1470	"tags=16%, list=10%, signal=17%"	"LONG-CHAIN FATTY ACID METABOLIC PROCESS"	"GOBP"	"GO:0001676"
18	-0.28113136	-0.70131767	0.88082904	0.96358335	1	1328	"tags=11%, list=9%, signal=12%"	"MODULATION BY HOST OF VIRAL PROCESS"	"GOBP"	"GO:0044788"
16	-0.2805212	-0.68010664	0.9061728	0.97380435	1	71	"tags=6%, list=0%, signal=6%"	"SIGNALING BY CYTOSOLIC FGFR1 FUSION MUTANTS"	"REACTOME"	"R-HSA-1839117.2"
19	-0.28044796	-0.71183264	0.88753057	0.95773953	1	1568	"tags=16%, list=10%, signal=18%"	"3-PHOSPHOINOSITIDE DEGRADATION"	"HUMANCYC"	"PWY-6368"
120	-0.28039038	-1.0082027	0.43225807	0.5463359	1	2794	"tags=25%, list=18%, signal=30%"	"CELLULAR MODIFIED AMINO ACID METABOLIC PROCESS"	"GOBP"	"GO:0006575"
168	-0.2803094	-1.0730891	0.22222222	0.44783562	1	1682	"tags=17%, list=11%, signal=19%"	"RESPONSE TO HYPOXIA"	"GOBP"	"GO:0001666"
144	-0.28016463	-1.0424151	0.29787233	0.49200547	1	5490	"tags=46%, list=36%, signal=71%"	"PROTEIN TARGETING TO MEMBRANE"	"GOBP"	"GO:0006612"
149	-0.27990934	-1.0357398	0.32231405	0.5018994	1	3064	"tags=30%, list=20%, signal=37%"	"HALLMARK_UV_RESPONSE_UP"	"MSIGDB_C2"	"HALLMARK_UV_RESPONSE_UP"
15	-0.27950728	-0.6579218	0.9061033	0.9820836	1	1894	"tags=13%, list=12%, signal=15%"	"TRP CHANNELS"	"REACTOME DATABASE ID RELEASE 60"	"3295583"
22	-0.27934045	-0.7578509	0.8495822	0.9243132	1	1771	"tags=14%, list=12%, signal=15%"	"L-AMINO ACID TRANSPORT"	"GOBP"	"GO:0015807"
35	-0.27932778	-0.82488346	0.77627116	0.85644656	1	3651	"tags=23%, list=24%, signal=30%"	"PKB-MEDIATED EVENTS"	"REACTOME DATABASE ID RELEASE 60"	"109703"
28	-0.27927604	-0.77783215	0.8493976	0.9084913	1	4440	"tags=39%, list=29%, signal=55%"	"MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY"	"GOBP"	"GO:0002755"
27	-0.2790131	-0.77759975	0.8443804	0.90832794	1	4315	"tags=41%, list=28%, signal=57%"	"ALPHA-SYNUCLEIN SIGNALING"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"ALPHA-SYNUCLEIN SIGNALING"
150	-0.278765	-1.0545039	0.28	0.4748801	1	3482	"tags=27%, list=23%, signal=35%"	"GAMETE GENERATION"	"GOBP"	"GO:0007276"
89	-0.27768508	-0.9561629	0.53333336	0.63655657	1	2915	"tags=27%, list=19%, signal=33%"	"POSITIVE REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY INVOLVED IN APOPTOTIC PROCESS"	"GOBP"	"GO:0043280"
23	-0.27755708	-0.7355067	0.84679663	0.9410282	1	3007	"tags=22%, list=20%, signal=27%"	"BIOCARTA_MTOR_PATHWAY"	"MSIGDB_C2"	"BIOCARTA_MTOR_PATHWAY"
20	-0.27741897	-0.6981969	0.898017	0.9645875	1	2132	"tags=15%, list=14%, signal=17%"	"TOR SIGNALING"	"GOBP"	"GO:0031929"
15	-0.27713168	-0.64799803	0.9402985	0.9837489	1	4966	"tags=47%, list=33%, signal=69%"	"REGULATION OF SULFUR METABOLIC PROCESS"	"GOBP"	"GO:0042762"
20	-0.2771254	-0.70078546	0.8922652	0.96351665	1	873	"tags=10%, list=6%, signal=11%"	"NEGATIVE REGULATION OF MET ACTIVITY"	"REACTOME DATABASE ID RELEASE 60"	"6807004"
18	-0.27711123	-0.6977509	0.88664985	0.9644226	1	3486	"tags=22%, list=23%, signal=29%"	"REGULATION OF PROTEIN EXIT FROM ENDOPLASMIC RETICULUM"	"GOBP"	"GO:0070861"
171	-0.27703124	-1.0457025	0.31578946	0.48860136	1	1682	"tags=17%, list=11%, signal=19%"	"RESPONSE TO DECREASED OXYGEN LEVELS"	"GOBP"	"GO:0036293"
21	-0.27681288	-0.71042687	0.8611898	0.95852035	1	2479	"tags=14%, list=16%, signal=17%"	"HISTONE DEUBIQUITINATION"	"GOBP"	"GO:0016578"
22	-0.27615562	-0.72015965	0.88481677	0.9535117	1	2278	"tags=23%, list=15%, signal=27%"	"NEGATIVE REGULATION OF PROTEIN DEPOLYMERIZATION"	"GOBP"	"GO:1901880"
94	-0.276021	-0.9658117	0.5029586	0.6184124	1	2834	"tags=19%, list=19%, signal=23%"	"RESPONSE TO STARVATION"	"GOBP"	"GO:0042594"
58	-0.2759689	-0.89407253	0.6832061	0.74964637	1	1069	"tags=10%, list=7%, signal=11%"	"P53 PATHWAY"	"PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA"	"P53 PATHWAY"
58	-0.27596885	-0.90860385	0.65863454	0.7238913	1	1069	"tags=10%, list=7%, signal=11%"	"PID_P53_REGULATION_PATHWAY"	"MSIGDB_C2"	"PID_P53_REGULATION_PATHWAY"
172	-0.2758275	-1.0558093	0.2952381	0.47285423	1	4888	"tags=37%, list=32%, signal=54%"	"HALLMARK_HEME_METABOLISM"	"MSIGDB_C2"	"HALLMARK_HEME_METABOLISM"
27	-0.27554247	-0.7598396	0.8484042	0.92368186	1	1545	"tags=11%, list=10%, signal=12%"	"REGULATION OF MRNA CATABOLIC PROCESS"	"GOBP"	"GO:0061013"
